enzyme,time_min,sample_row,well_number,plate_well,absorbance,blank_absorbance,corrected_absorbance
AChE,17.986,D,10,D:10,4.36,1.38,2.9800000000000004
AChE,18.987,D,10,D:10,4.35,1.38,2.9699999999999998
AChE,0.0,D,11,D:11,4.15,1.44,2.7100000000000004
AChE,0.98,D,11,D:11,4.22,1.43,2.79
AChE,1.98,D,11,D:11,4.27,1.43,2.84
AChE,2.981,D,11,D:11,4.27,1.42,2.8499999999999996
AChE,3.982,D,11,D:11,4.3,1.42,2.88
AChE,4.98,D,11,D:11,4.35,1.41,2.9399999999999995
AChE,5.98,D,11,D:11,4.31,1.41,2.8999999999999995
AChE,6.981,D,11,D:11,4.37,1.41,2.96
AChE,7.982,D,11,D:11,4.33,1.41,2.92
AChE,8.983,D,11,D:11,4.37,1.4,2.97
AChE,9.982,D,11,D:11,4.4,1.41,2.99
AChE,10.983,D,11,D:11,4.47,1.4,3.07
AChE,11.983,D,11,D:11,4.36,1.4,2.9600000000000004
AChE,12.984,D,11,D:11,4.43,1.4,3.03
AChE,13.985,D,11,D:11,4.37,1.39,2.9800000000000004
AChE,14.985,D,11,D:11,4.29,1.39,2.9000000000000004
AChE,15.985,D,11,D:11,4.46,1.39,3.0700000000000003
AChE,16.985,D,11,D:11,4.37,1.38,2.99
AChE,17.986,D,11,D:11,4.35,1.38,2.9699999999999998
AChE,18.987,D,11,D:11,4.28,1.38,2.9000000000000004
AChE,0.0,D,12,D:12,3.84,1.44,2.4
AChE,0.98,D,12,D:12,4.08,1.43,2.6500000000000004
AChE,1.98,D,12,D:12,4.25,1.43,2.8200000000000003
AChE,2.981,D,12,D:12,4.22,1.42,2.8
AChE,3.982,D,12,D:12,4.24,1.42,2.8200000000000003
AChE,4.98,D,12,D:12,4.33,1.41,2.92
AChE,5.98,D,12,D:12,4.2,1.41,2.79
AChE,6.981,D,12,D:12,4.31,1.41,2.8999999999999995
AChE,7.982,D,12,D:12,4.32,1.41,2.91
AChE,8.983,D,12,D:12,4.22,1.4,2.82
AChE,9.982,D,12,D:12,4.39,1.41,2.9799999999999995
AChE,10.983,D,12,D:12,4.37,1.4,2.97
AChE,11.983,D,12,D:12,4.4,1.4,3.0000000000000004
AChE,12.984,D,12,D:12,4.33,1.4,2.93
AChE,13.985,D,12,D:12,4.34,1.39,2.95
AChE,14.985,D,12,D:12,4.31,1.39,2.92
AChE,15.985,D,12,D:12,4.4,1.39,3.0100000000000007
AChE,16.985,D,12,D:12,4.33,1.38,2.95
AChE,17.986,D,12,D:12,4.32,1.38,2.9400000000000004
AChE,18.987,D,12,D:12,4.31,1.38,2.9299999999999997
AChE,0.0,E,1,E:1,1.42,1.42,0.0
AChE,0.98,E,1,E:1,1.41,1.41,0.0
AChE,1.98,E,1,E:1,1.41,1.41,0.0
AChE,2.981,E,1,E:1,1.41,1.41,0.0
AChE,3.982,E,1,E:1,1.41,1.41,0.0
AChE,4.98,E,1,E:1,1.41,1.41,0.0
AChE,5.98,E,1,E:1,1.41,1.41,0.0
AChE,6.981,E,1,E:1,1.41,1.41,0.0
AChE,7.982,E,1,E:1,1.41,1.41,0.0
AChE,8.983,E,1,E:1,1.41,1.41,0.0
AChE,9.982,E,1,E:1,1.42,1.42,0.0
AChE,10.983,E,1,E:1,1.41,1.41,0.0
AChE,11.983,E,1,E:1,1.42,1.42,0.0
AChE,12.984,E,1,E:1,1.41,1.41,0.0
AChE,13.985,E,1,E:1,1.41,1.41,0.0
AChE,14.985,E,1,E:1,1.4,1.4,0.0
AChE,15.985,E,1,E:1,1.4,1.4,0.0
AChE,16.985,E,1,E:1,1.4,1.4,0.0
AChE,17.986,E,1,E:1,1.4,1.4,0.0
AChE,18.987,E,1,E:1,1.39,1.39,0.0
AChE,0.0,E,2,E:2,3.01,1.42,1.5899999999999999
AChE,0.98,E,2,E:2,3.18,1.41,1.7700000000000002
AChE,1.98,E,2,E:2,3.33,1.41,1.9200000000000002
AChE,2.981,E,2,E:2,3.47,1.41,2.0600000000000005
AChE,3.982,E,2,E:2,3.59,1.41,2.1799999999999997
AChE,4.98,E,2,E:2,3.71,1.41,2.3
AChE,5.98,E,2,E:2,3.82,1.41,2.41
AChE,6.981,E,2,E:2,3.92,1.41,2.51
AChE,7.982,E,2,E:2,3.99,1.41,2.58
AChE,8.983,E,2,E:2,4.03,1.41,2.62
AChE,9.982,E,2,E:2,4.11,1.42,2.6900000000000004
AChE,10.983,E,2,E:2,4.18,1.41,2.7699999999999996
AChE,11.983,E,2,E:2,4.18,1.42,2.76
AChE,12.984,E,2,E:2,4.21,1.41,2.8
AChE,13.985,E,2,E:2,4.16,1.41,2.75
AChE,14.985,E,2,E:2,4.18,1.4,2.78
AChE,15.985,E,2,E:2,4.34,1.4,2.94
AChE,16.985,E,2,E:2,4.29,1.4,2.89
AChE,17.986,E,2,E:2,4.2,1.4,2.8000000000000003
AChE,18.987,E,2,E:2,4.28,1.39,2.8900000000000006
AChE,0.0,E,3,E:3,2.76,1.42,1.3399999999999999
AChE,0.98,E,3,E:3,2.89,1.41,1.4800000000000002
AChE,1.98,E,3,E:3,3.03,1.41,1.6199999999999999
AChE,2.981,E,3,E:3,3.17,1.41,1.76
AChE,3.982,E,3,E:3,3.31,1.41,1.9000000000000001
AChE,4.98,E,3,E:3,3.43,1.41,2.0200000000000005
AChE,5.98,E,3,E:3,3.51,1.41,2.0999999999999996
AChE,6.981,E,3,E:3,3.66,1.41,2.25
AChE,7.982,E,3,E:3,3.73,1.41,2.3200000000000003
AChE,8.983,E,3,E:3,3.79,1.41,2.38
AChE,9.982,E,3,E:3,3.91,1.42,2.49
AChE,10.983,E,3,E:3,4.03,1.41,2.62
AChE,11.983,E,3,E:3,4.06,1.42,2.6399999999999997
AChE,12.984,E,3,E:3,4.08,1.41,2.67
AChE,13.985,E,3,E:3,4.11,1.41,2.7
AChE,14.985,E,3,E:3,4.1,1.4,2.6999999999999997
AChE,15.985,E,3,E:3,4.24,1.4,2.8400000000000003
AChE,16.985,E,3,E:3,4.21,1.4,2.81
AChE,17.986,E,3,E:3,4.2,1.4,2.8000000000000003
AChE,18.987,E,3,E:3,4.25,1.39,2.8600000000000003
AChE,0.0,E,4,E:4,0.242,1.42,-1.178
AChE,0.98,E,4,E:4,0.235,1.41,-1.1749999999999998
AChE,1.98,E,4,E:4,0.242,1.41,-1.168
AChE,2.981,E,4,E:4,0.237,1.41,-1.173
AChE,3.982,E,4,E:4,0.234,1.41,-1.176
AChE,4.98,E,4,E:4,0.229,1.41,-1.1809999999999998
AChE,5.98,E,4,E:4,0.227,1.41,-1.1829999999999998
AChE,6.981,E,4,E:4,0.232,1.41,-1.178
AChE,7.982,E,4,E:4,0.226,1.41,-1.184
AChE,8.983,E,4,E:4,0.225,1.41,-1.1849999999999998
AChE,9.982,E,4,E:4,0.23,1.42,-1.19
AChE,10.983,E,4,E:4,0.224,1.41,-1.186
AChE,11.983,E,4,E:4,0.227,1.42,-1.1929999999999998
AChE,12.984,E,4,E:4,0.226,1.41,-1.184
AChE,13.985,E,4,E:4,0.219,1.41,-1.1909999999999998
AChE,14.985,E,4,E:4,0.223,1.4,-1.1769999999999998
AChE,15.985,E,4,E:4,0.222,1.4,-1.178
AChE,16.985,E,4,E:4,0.22,1.4,-1.18
AChE,17.986,E,4,E:4,0.224,1.4,-1.176
AChE,18.987,E,4,E:4,0.229,1.39,-1.1609999999999998
AChE,0.0,E,5,E:5,2.51,1.42,1.0899999999999999
AChE,0.98,E,5,E:5,2.65,1.41,1.24
AChE,1.98,E,5,E:5,2.8,1.41,1.39
AChE,2.981,E,5,E:5,2.92,1.41,1.51
AChE,3.982,E,5,E:5,3.05,1.41,1.64
AChE,4.98,E,5,E:5,3.18,1.41,1.7700000000000002
AChE,5.98,E,5,E:5,3.29,1.41,1.8800000000000001
AChE,6.981,E,5,E:5,3.41,1.41,2.0
AChE,7.982,E,5,E:5,3.52,1.41,2.1100000000000003
AChE,8.983,E,5,E:5,3.6,1.41,2.1900000000000004
AChE,9.982,E,5,E:5,3.7,1.42,2.2800000000000002
AChE,10.983,E,5,E:5,3.8,1.41,2.3899999999999997
AChE,11.983,E,5,E:5,3.86,1.42,2.44
AChE,12.984,E,5,E:5,3.92,1.41,2.51
AChE,13.985,E,5,E:5,3.96,1.41,2.55
AChE,14.985,E,5,E:5,4.0,1.4,2.6
AChE,15.985,E,5,E:5,4.08,1.4,2.68
AChE,16.985,E,5,E:5,4.08,1.4,2.68
AChE,17.986,E,5,E:5,4.08,1.4,2.68
AChE,18.987,E,5,E:5,4.14,1.39,2.75
AChE,0.0,E,6,E:6,2.53,1.42,1.1099999999999999
AChE,0.98,E,6,E:6,2.65,1.41,1.24
AChE,1.98,E,6,E:6,2.77,1.41,1.36
AChE,2.981,E,6,E:6,2.88,1.41,1.47
AChE,3.982,E,6,E:6,3.01,1.41,1.5999999999999999
AChE,4.98,E,6,E:6,3.12,1.41,1.7100000000000002
AChE,5.98,E,6,E:6,3.23,1.41,1.82
AChE,6.981,E,6,E:6,3.34,1.41,1.93
AChE,7.982,E,6,E:6,3.44,1.41,2.0300000000000002
AChE,8.983,E,6,E:6,3.53,1.41,2.12
AChE,9.982,E,6,E:6,3.64,1.42,2.22
AChE,10.983,E,6,E:6,3.73,1.41,2.3200000000000003
AChE,11.983,E,6,E:6,3.78,1.42,2.36
AChE,12.984,E,6,E:6,3.82,1.41,2.41
AChE,13.985,E,6,E:6,3.87,1.41,2.46
AChE,14.985,E,6,E:6,3.92,1.4,2.52
AChE,15.985,E,6,E:6,3.98,1.4,2.58
AChE,16.985,E,6,E:6,3.96,1.4,2.56
AChE,17.986,E,6,E:6,4.05,1.4,2.65
AChE,18.987,E,6,E:6,4.04,1.39,2.6500000000000004
AChE,0.0,E,7,E:7,2.22,1.42,0.8000000000000003
AChE,0.98,E,7,E:7,2.36,1.41,0.95
AChE,1.98,E,7,E:7,2.51,1.41,1.0999999999999999
AChE,2.981,E,7,E:7,2.65,1.41,1.24
AChE,3.982,E,7,E:7,2.79,1.41,1.3800000000000001
AChE,4.98,E,7,E:7,2.92,1.41,1.51
AChE,5.98,E,7,E:7,3.06,1.41,1.6500000000000001
AChE,6.981,E,7,E:7,3.18,1.41,1.7700000000000002
AChE,7.982,E,7,E:7,3.3,1.41,1.89
AChE,8.983,E,7,E:7,3.42,1.41,2.01
AChE,9.982,E,7,E:7,3.54,1.42,2.12
AChE,10.983,E,7,E:7,3.62,1.41,2.21
AChE,11.983,E,7,E:7,3.72,1.42,2.3000000000000003
AChE,12.984,E,7,E:7,3.8,1.41,2.3899999999999997
AChE,13.985,E,7,E:7,3.83,1.41,2.42
AChE,14.985,E,7,E:7,3.87,1.4,2.47
AChE,15.985,E,7,E:7,3.98,1.4,2.58
AChE,16.985,E,7,E:7,3.97,1.4,2.5700000000000003
AChE,17.986,E,7,E:7,4.01,1.4,2.61
AChE,18.987,E,7,E:7,4.07,1.39,2.6800000000000006
AChE,0.0,E,8,E:8,2.65,1.42,1.23
AChE,0.98,E,8,E:8,2.81,1.41,1.4000000000000001
AChE,1.98,E,8,E:8,2.98,1.41,1.57
AChE,2.981,E,8,E:8,3.14,1.41,1.7300000000000002
AChE,3.982,E,8,E:8,3.29,1.41,1.8800000000000001
AChE,4.98,E,8,E:8,3.44,1.41,2.0300000000000002
AChE,5.98,E,8,E:8,3.55,1.41,2.1399999999999997
AChE,6.981,E,8,E:8,3.7,1.41,2.29
AChE,7.982,E,8,E:8,3.82,1.41,2.41
AChE,8.983,E,8,E:8,3.89,1.41,2.4800000000000004
AChE,9.982,E,8,E:8,3.99,1.42,2.5700000000000003
AChE,10.983,E,8,E:8,4.04,1.41,2.63
AChE,11.983,E,8,E:8,4.05,1.42,2.63
AChE,12.984,E,8,E:8,4.09,1.41,2.6799999999999997
AChE,13.985,E,8,E:8,4.12,1.41,2.71
AChE,14.985,E,8,E:8,4.14,1.4,2.7399999999999998
AChE,15.985,E,8,E:8,4.23,1.4,2.8300000000000005
AChE,16.985,E,8,E:8,4.19,1.4,2.7900000000000005
AChE,17.986,E,8,E:8,4.21,1.4,2.81
AChE,18.987,E,8,E:8,4.19,1.39,2.8000000000000007
AChE,0.0,E,9,E:9,2.34,1.42,0.9199999999999999
AChE,0.98,E,9,E:9,2.48,1.41,1.07
AChE,1.98,E,9,E:9,2.62,1.41,1.2100000000000002
AChE,2.981,E,9,E:9,2.75,1.41,1.34
AChE,3.982,E,9,E:9,2.87,1.41,1.4600000000000002
AChE,4.98,E,9,E:9,3.01,1.41,1.5999999999999999
AChE,5.98,E,9,E:9,3.12,1.41,1.7100000000000002
AChE,6.981,E,9,E:9,3.24,1.41,1.8300000000000003
AChE,7.982,E,9,E:9,3.36,1.41,1.95
AChE,8.983,E,9,E:9,3.45,1.41,2.04
AChE,9.982,E,9,E:9,3.58,1.42,2.16
AChE,10.983,E,9,E:9,3.68,1.41,2.2700000000000005
AChE,11.983,E,9,E:9,3.75,1.42,2.33
AChE,12.984,E,9,E:9,3.83,1.41,2.42
AChE,13.985,E,9,E:9,3.87,1.41,2.46
AChE,14.985,E,9,E:9,3.9,1.4,2.5
AChE,15.985,E,9,E:9,3.99,1.4,2.5900000000000003
AChE,16.985,E,9,E:9,4.03,1.4,2.6300000000000003
AChE,17.986,E,9,E:9,4.07,1.4,2.6700000000000004
AChE,18.987,E,9,E:9,4.05,1.39,2.66
AChE,0.0,E,10,E:10,2.29,1.42,0.8700000000000001
AChE,0.98,E,10,E:10,2.42,1.41,1.01
AChE,1.98,E,10,E:10,2.57,1.41,1.16
AChE,2.981,E,10,E:10,2.71,1.41,1.3
AChE,3.982,E,10,E:10,2.83,1.41,1.4200000000000002
AChE,4.98,E,10,E:10,2.96,1.41,1.55
AChE,5.98,E,10,E:10,3.09,1.41,1.68
AChE,6.981,E,10,E:10,3.21,1.41,1.8
AChE,7.982,E,10,E:10,3.32,1.41,1.91
AChE,8.983,E,10,E:10,3.42,1.41,2.01
AChE,9.982,E,10,E:10,3.51,1.42,2.09
AChE,10.983,E,10,E:10,3.61,1.41,2.2
AChE,11.983,E,10,E:10,3.69,1.42,2.27
AChE,12.984,E,10,E:10,3.75,1.41,2.34
AChE,13.985,E,10,E:10,3.82,1.41,2.41
AChE,14.985,E,10,E:10,3.86,1.4,2.46
AChE,15.985,E,10,E:10,3.97,1.4,2.5700000000000003
AChE,16.985,E,10,E:10,3.97,1.4,2.5700000000000003
AChE,17.986,E,10,E:10,4.08,1.4,2.68
AChE,18.987,E,10,E:10,4.02,1.39,2.63
AChE,0.0,E,11,E:11,2.56,1.42,1.1400000000000001
AChE,0.98,E,11,E:11,2.73,1.41,1.32
AChE,1.98,E,11,E:11,2.91,1.41,1.5000000000000002
AChE,2.981,E,11,E:11,3.06,1.41,1.6500000000000001
AChE,3.982,E,11,E:11,3.22,1.41,1.8100000000000003
AChE,4.98,E,11,E:11,3.36,1.41,1.95
AChE,5.98,E,11,E:11,3.5,1.41,2.09
AChE,6.981,E,11,E:11,3.64,1.41,2.2300000000000004
AChE,7.982,E,11,E:11,3.75,1.41,2.34
AChE,8.983,E,11,E:11,3.81,1.41,2.4000000000000004
AChE,9.982,E,11,E:11,3.91,1.42,2.49
AChE,10.983,E,11,E:11,4.02,1.41,2.6099999999999994
AChE,11.983,E,11,E:11,4.07,1.42,2.6500000000000004
AChE,12.984,E,11,E:11,4.08,1.41,2.67
AChE,13.985,E,11,E:11,4.12,1.41,2.71
AChE,14.985,E,11,E:11,4.13,1.4,2.73
AChE,15.985,E,11,E:11,4.2,1.4,2.8000000000000003
AChE,16.985,E,11,E:11,4.16,1.4,2.7600000000000002
AChE,17.986,E,11,E:11,4.17,1.4,2.77
AChE,18.987,E,11,E:11,4.21,1.39,2.8200000000000003
AChE,0.0,E,12,E:12,2.23,1.42,0.81
AChE,0.98,E,12,E:12,2.36,1.41,0.95
AChE,1.98,E,12,E:12,2.49,1.41,1.0800000000000003
AChE,2.981,E,12,E:12,2.61,1.41,1.2
AChE,3.982,E,12,E:12,2.74,1.41,1.3300000000000003
AChE,4.98,E,12,E:12,2.87,1.41,1.4600000000000002
AChE,5.98,E,12,E:12,2.98,1.41,1.57
AChE,6.981,E,12,E:12,3.1,1.41,1.6900000000000002
AChE,7.982,E,12,E:12,3.21,1.41,1.8
AChE,8.983,E,12,E:12,3.32,1.41,1.91
AChE,9.982,E,12,E:12,3.42,1.42,2.0
AChE,10.983,E,12,E:12,3.51,1.41,2.0999999999999996
AChE,11.983,E,12,E:12,3.58,1.42,2.16
AChE,12.984,E,12,E:12,3.67,1.41,2.26
AChE,13.985,E,12,E:12,3.74,1.41,2.33
AChE,14.985,E,12,E:12,3.78,1.4,2.38
AChE,15.985,E,12,E:12,3.86,1.4,2.46
AChE,16.985,E,12,E:12,3.94,1.4,2.54
AChE,17.986,E,12,E:12,3.98,1.4,2.58
AChE,18.987,E,12,E:12,3.99,1.39,2.6000000000000005
AChE,0.0,F,1,F:1,1.49,1.49,0.0
AChE,0.98,F,1,F:1,1.48,1.48,0.0
AChE,1.98,F,1,F:1,1.48,1.48,0.0
AChE,2.981,F,1,F:1,1.47,1.47,0.0
AChE,3.982,F,1,F:1,1.46,1.46,0.0
AChE,4.98,F,1,F:1,1.45,1.45,0.0
AChE,5.98,F,1,F:1,1.45,1.45,0.0
AChE,6.981,F,1,F:1,1.45,1.45,0.0
AChE,7.982,F,1,F:1,1.44,1.44,0.0
AChE,8.983,F,1,F:1,1.44,1.44,0.0
AChE,9.982,F,1,F:1,1.43,1.43,0.0
AChE,10.983,F,1,F:1,1.43,1.43,0.0
AChE,11.983,F,1,F:1,1.43,1.43,0.0
AChE,12.984,F,1,F:1,1.42,1.42,0.0
AChE,13.985,F,1,F:1,1.41,1.41,0.0
AChE,14.985,F,1,F:1,1.41,1.41,0.0
AChE,15.985,F,1,F:1,1.4,1.4,0.0
AChE,16.985,F,1,F:1,1.4,1.4,0.0
AChE,17.986,F,1,F:1,1.4,1.4,0.0
AChE,18.987,F,1,F:1,1.4,1.4,0.0
AChE,0.0,F,2,F:2,2.35,1.49,0.8600000000000001
AChE,0.98,F,2,F:2,2.42,1.48,0.94
AChE,1.98,F,2,F:2,2.5,1.48,1.02
AChE,2.981,F,2,F:2,2.57,1.47,1.0999999999999999
AChE,3.982,F,2,F:2,2.64,1.46,1.1800000000000002
AChE,4.98,F,2,F:2,2.72,1.45,1.2700000000000002
AChE,5.98,F,2,F:2,2.79,1.45,1.34
AChE,6.981,F,2,F:2,2.86,1.45,1.41
AChE,7.982,F,2,F:2,2.93,1.44,1.4900000000000002
AChE,8.983,F,2,F:2,3.0,1.44,1.56
AChE,9.982,F,2,F:2,3.07,1.43,1.64
AChE,10.983,F,2,F:2,3.14,1.43,1.7100000000000002
AChE,11.983,F,2,F:2,3.18,1.43,1.7500000000000002
AChE,12.984,F,2,F:2,3.24,1.42,1.8200000000000003
AChE,13.985,F,2,F:2,3.28,1.41,1.8699999999999999
AChE,14.985,F,2,F:2,3.33,1.41,1.9200000000000002
AChE,15.985,F,2,F:2,3.4,1.4,2.0
AChE,16.985,F,2,F:2,3.42,1.4,2.02
AChE,17.986,F,2,F:2,3.47,1.4,2.0700000000000003
AChE,18.987,F,2,F:2,3.51,1.4,2.11
AChE,0.0,F,3,F:3,2.14,1.49,0.6500000000000001
AChE,0.98,F,3,F:3,2.2,1.48,0.7200000000000002
AChE,1.98,F,3,F:3,2.28,1.48,0.7999999999999998
AChE,2.981,F,3,F:3,2.33,1.47,0.8600000000000001
AChE,3.982,F,3,F:3,2.39,1.46,0.9300000000000002
AChE,4.98,F,3,F:3,2.46,1.45,1.01
AChE,5.98,F,3,F:3,2.52,1.45,1.07
AChE,6.981,F,3,F:3,2.59,1.45,1.14
AChE,7.982,F,3,F:3,2.64,1.44,1.2000000000000002
AChE,8.983,F,3,F:3,2.71,1.44,1.27
AChE,9.982,F,3,F:3,2.77,1.43,1.34
AChE,10.983,F,3,F:3,2.83,1.43,1.4000000000000001
AChE,11.983,F,3,F:3,2.88,1.43,1.45
AChE,12.984,F,3,F:3,2.94,1.42,1.52
AChE,13.985,F,3,F:3,2.99,1.41,1.5800000000000003
AChE,14.985,F,3,F:3,3.05,1.41,1.64
AChE,15.985,F,3,F:3,3.11,1.4,1.71
AChE,16.985,F,3,F:3,3.17,1.4,1.77
AChE,17.986,F,3,F:3,3.23,1.4,1.83
AChE,18.987,F,3,F:3,3.28,1.4,1.88
AChE,0.0,F,4,F:4,0.373,1.49,-1.117
AChE,0.98,F,4,F:4,0.364,1.48,-1.116
AChE,1.98,F,4,F:4,0.365,1.48,-1.115
AChE,2.981,F,4,F:4,0.348,1.47,-1.1219999999999999
AChE,3.982,F,4,F:4,0.344,1.46,-1.116
AChE,4.98,F,4,F:4,0.336,1.45,-1.1139999999999999
AChE,5.98,F,4,F:4,0.337,1.45,-1.113
AChE,6.981,F,4,F:4,0.332,1.45,-1.1179999999999999
AChE,7.982,F,4,F:4,0.334,1.44,-1.1059999999999999
AChE,8.983,F,4,F:4,0.324,1.44,-1.1159999999999999
AChE,9.982,F,4,F:4,0.324,1.43,-1.1059999999999999
AChE,10.983,F,4,F:4,0.321,1.43,-1.109
AChE,11.983,F,4,F:4,0.315,1.43,-1.115
AChE,12.984,F,4,F:4,0.31,1.42,-1.1099999999999999
AChE,13.985,F,4,F:4,0.302,1.41,-1.1079999999999999
AChE,14.985,F,4,F:4,0.3,1.41,-1.1099999999999999
AChE,15.985,F,4,F:4,0.304,1.4,-1.0959999999999999
AChE,16.985,F,4,F:4,0.302,1.4,-1.0979999999999999
AChE,17.986,F,4,F:4,0.296,1.4,-1.1039999999999999
AChE,18.987,F,4,F:4,0.291,1.4,-1.109
AChE,0.0,F,5,F:5,1.98,1.49,0.49
AChE,0.98,F,5,F:5,2.04,1.48,0.56
AChE,1.98,F,5,F:5,2.09,1.48,0.6099999999999999
AChE,2.981,F,5,F:5,2.14,1.47,0.6700000000000002
AChE,3.982,F,5,F:5,2.18,1.46,0.7200000000000002
AChE,4.98,F,5,F:5,2.23,1.45,0.78
AChE,5.98,F,5,F:5,2.29,1.45,0.8400000000000001
AChE,6.981,F,5,F:5,2.34,1.45,0.8899999999999999
AChE,7.982,F,5,F:5,2.4,1.44,0.96
AChE,8.983,F,5,F:5,2.44,1.44,1.0
AChE,9.982,F,5,F:5,2.5,1.43,1.07
AChE,10.983,F,5,F:5,2.55,1.43,1.1199999999999999
AChE,11.983,F,5,F:5,2.61,1.43,1.18
AChE,12.984,F,5,F:5,2.65,1.42,1.23
AChE,13.985,F,5,F:5,2.7,1.41,1.2900000000000003
AChE,14.985,F,5,F:5,2.74,1.41,1.3300000000000003
AChE,15.985,F,5,F:5,2.79,1.4,1.3900000000000001
AChE,16.985,F,5,F:5,2.84,1.4,1.44
AChE,17.986,F,5,F:5,2.88,1.4,1.48
AChE,18.987,F,5,F:5,2.93,1.4,1.5300000000000002
AChE,0.0,F,6,F:6,2.14,1.49,0.6500000000000001
AChE,0.98,F,6,F:6,2.21,1.48,0.73
AChE,1.98,F,6,F:6,2.29,1.48,0.81
AChE,2.981,F,6,F:6,2.35,1.47,0.8800000000000001
AChE,3.982,F,6,F:6,2.42,1.46,0.96
AChE,4.98,F,6,F:6,2.49,1.45,1.0400000000000003
AChE,5.98,F,6,F:6,2.56,1.45,1.11
AChE,6.981,F,6,F:6,2.62,1.45,1.1700000000000002
AChE,7.982,F,6,F:6,2.69,1.44,1.25
AChE,8.983,F,6,F:6,2.75,1.44,1.31
AChE,9.982,F,6,F:6,2.82,1.43,1.39
AChE,10.983,F,6,F:6,2.87,1.43,1.4400000000000002
AChE,11.983,F,6,F:6,2.94,1.43,1.51
AChE,12.984,F,6,F:6,3.01,1.42,1.5899999999999999
AChE,13.985,F,6,F:6,3.06,1.41,1.6500000000000001
AChE,14.985,F,6,F:6,3.11,1.41,1.7
AChE,15.985,F,6,F:6,3.18,1.4,1.7800000000000002
AChE,16.985,F,6,F:6,3.23,1.4,1.83
AChE,17.986,F,6,F:6,3.29,1.4,1.8900000000000001
AChE,18.987,F,6,F:6,3.35,1.4,1.9500000000000002
AChE,0.0,F,7,F:7,1.8,1.49,0.31000000000000005
AChE,0.98,F,7,F:7,1.86,1.48,0.3800000000000001
AChE,1.98,F,7,F:7,1.93,1.48,0.44999999999999996
AChE,2.981,F,7,F:7,1.99,1.47,0.52
AChE,3.982,F,7,F:7,2.05,1.46,0.5899999999999999
AChE,4.98,F,7,F:7,2.11,1.45,0.6599999999999999
AChE,5.98,F,7,F:7,2.18,1.45,0.7300000000000002
AChE,6.981,F,7,F:7,2.25,1.45,0.8
AChE,7.982,F,7,F:7,2.31,1.44,0.8700000000000001
AChE,8.983,F,7,F:7,2.37,1.44,0.9300000000000002
AChE,9.982,F,7,F:7,2.45,1.43,1.0200000000000002
AChE,10.983,F,7,F:7,2.51,1.43,1.0799999999999998
AChE,11.983,F,7,F:7,2.57,1.43,1.14
AChE,12.984,F,7,F:7,2.63,1.42,1.21
AChE,13.985,F,7,F:7,2.69,1.41,1.28
AChE,14.985,F,7,F:7,2.75,1.41,1.34
AChE,15.985,F,7,F:7,2.81,1.4,1.4100000000000001
AChE,16.985,F,7,F:7,2.87,1.4,1.4700000000000002
AChE,17.986,F,7,F:7,2.93,1.4,1.5300000000000002
AChE,18.987,F,7,F:7,2.99,1.4,1.5900000000000003
AChE,0.0,F,8,F:8,2.33,1.49,0.8400000000000001
AChE,0.98,F,8,F:8,2.41,1.48,0.9300000000000002
AChE,1.98,F,8,F:8,2.51,1.48,1.0299999999999998
AChE,2.981,F,8,F:8,2.59,1.47,1.1199999999999999
AChE,3.982,F,8,F:8,2.69,1.46,1.23
AChE,4.98,F,8,F:8,2.78,1.45,1.3299999999999998
AChE,5.98,F,8,F:8,2.87,1.45,1.4200000000000002
AChE,6.981,F,8,F:8,2.97,1.45,1.5200000000000002
AChE,7.982,F,8,F:8,3.05,1.44,1.6099999999999999
AChE,8.983,F,8,F:8,3.14,1.44,1.7000000000000002
AChE,9.982,F,8,F:8,3.23,1.43,1.8
AChE,10.983,F,8,F:8,3.31,1.43,1.8800000000000001
AChE,11.983,F,8,F:8,3.4,1.43,1.97
AChE,12.984,F,8,F:8,3.47,1.42,2.0500000000000003
AChE,13.985,F,8,F:8,3.53,1.41,2.12
AChE,14.985,F,8,F:8,3.6,1.41,2.1900000000000004
AChE,15.985,F,8,F:8,3.68,1.4,2.2800000000000002
AChE,16.985,F,8,F:8,3.71,1.4,2.31
AChE,17.986,F,8,F:8,3.75,1.4,2.35
AChE,18.987,F,8,F:8,3.78,1.4,2.38
AChE,0.0,F,9,F:9,2.22,1.49,0.7300000000000002
AChE,0.98,F,9,F:9,2.29,1.48,0.81
AChE,1.98,F,9,F:9,2.38,1.48,0.8999999999999999
AChE,2.981,F,9,F:9,2.45,1.47,0.9800000000000002
AChE,3.982,F,9,F:9,2.53,1.46,1.0699999999999998
AChE,4.98,F,9,F:9,2.63,1.45,1.18
AChE,5.98,F,9,F:9,2.7,1.45,1.2500000000000002
AChE,6.981,F,9,F:9,2.78,1.45,1.3299999999999998
AChE,7.982,F,9,F:9,2.86,1.44,1.42
AChE,8.983,F,9,F:9,2.92,1.44,1.48
AChE,9.982,F,9,F:9,3.0,1.43,1.57
AChE,10.983,F,9,F:9,3.07,1.43,1.64
AChE,11.983,F,9,F:9,3.13,1.43,1.7
AChE,12.984,F,9,F:9,3.2,1.42,1.7800000000000002
AChE,13.985,F,9,F:9,3.25,1.41,1.84
AChE,14.985,F,9,F:9,3.31,1.41,1.9000000000000001
AChE,15.985,F,9,F:9,3.38,1.4,1.98
AChE,16.985,F,9,F:9,3.43,1.4,2.0300000000000002
